day,method,case,t_idx,load_kw
2023-07-02,Transformer,Charger,68,35.204949
2023-07-02,Transformer,Charger,69,35.204949
2023-07-02,Transformer,Charger,70,41.858376
2023-07-02,Transformer,Charger,71,41.858376
2023-07-02,Transformer,Charger,72,41.858376
2023-07-02,Transformer,Charger,73,26.4
2023-07-02,Transformer,Charger,74,33.0
2023-07-02,Transformer,Charger,75,26.367255
2023-07-02,Transformer,Charger,76,32.244
2023-07-02,Transformer,Charger,77,33.0
2023-07-02,Transformer,Charger,78,26.4
2023-07-02,Transformer,Charger,79,26.4
2023-07-02,Transformer,Charger,80,26.4
2023-07-02,Transformer,Charger,81,24.4
2023-07-02,Transformer,Charger,82,19.8
2023-07-02,Transformer,Charger,83,13.2
2023-07-02,Transformer,Charger,84,13.2
2023-07-02,Transformer,Charger,85,35.604
2023-07-02,Transformer,Charger,86,27.864
2023-07-02,Transformer,Charger,87,33.0
2023-07-02,Transformer,Charger,88,13.2
2023-07-02,Transformer,Charger,89,13.2
2023-07-02,Transformer,Charger,90,13.2
2023-07-02,Transformer,Charger,91,13.2
2023-07-02,Transformer,Charger,92,6.6
2023-07-02,Transformer,Charger,93,5.304
2023-07-02,Transformer,Charger,94,6.6
2023-07-02,Transformer,Charger,95,0.0
2023-07-02,Transformer,Charger,96,0.0
2023-07-02,iTransformer,EV,1,0.0
2023-07-02,iTransformer,EV,2,0.0
2023-07-02,iTransformer,EV,3,6.6
2023-07-02,iTransformer,EV,4,13.2
2023-07-02,iTransformer,EV,5,13.2
2023-07-02,iTransformer,EV,6,13.2
2023-07-02,iTransformer,EV,7,13.2
2023-07-02,iTransformer,EV,8,6.6
2023-07-02,iTransformer,EV,9,6.6
2023-07-02,iTransformer,EV,10,13.2
2023-07-02,iTransformer,EV,11,13.2
2023-07-02,iTransformer,EV,12,13.2
2023-07-02,iTransformer,EV,13,13.2
2023-07-02,iTransformer,EV,14,13.2
2023-07-02,iTransformer,EV,15,9.14
2023-07-02,iTransformer,EV,16,13.2
2023-07-02,iTransformer,EV,17,13.2
2023-07-02,iTransformer,EV,18,13.2
2023-07-02,iTransformer,EV,19,13.2
2023-07-02,iTransformer,EV,20,13.2
2023-07-02,iTransformer,EV,21,19.8
2023-07-02,iTransformer,EV,22,19.436
2023-07-02,iTransformer,EV,23,19.8
2023-07-02,iTransformer,EV,24,13.2
2023-07-02,iTransformer,EV,25,19.8
2023-07-02,iTransformer,EV,26,19.8
2023-07-02,iTransformer,EV,27,19.8
2023-07-02,iTransformer,EV,28,25.602105
2023-07-02,iTransformer,EV,29,37.215067
2023-07-02,iTransformer,EV,30,33.822828
2023-07-02,iTransformer,EV,31,41.573583
2023-07-02,iTransformer,EV,32,32.748
2023-07-02,iTransformer,EV,33,43.721707
2023-07-02,iTransformer,EV,34,47.376417
2023-07-02,iTransformer,EV,35,47.376417
2023-07-02,iTransformer,EV,36,47.376417
2023-07-02,iTransformer,EV,37,47.923315
2023-07-02,iTransformer,EV,38,52.11604
2023-07-02,iTransformer,EV,39,52.11604
2023-07-02,iTransformer,EV,40,52.11604
2023-07-02,iTransformer,EV,41,52.242802
2023-07-02,iTransformer,EV,42,56.206023
2023-07-02,iTransformer,EV,43,58.153477
2023-07-02,iTransformer,EV,44,58.153477
2023-07-02,iTransformer,EV,45,60.054057
2023-07-02,iTransformer,EV,46,60.054057
2023-07-02,iTransformer,EV,47,60.054057
2023-07-02,iTransformer,EV,48,60.054057
2023-07-02,iTransformer,EV,49,60.054057
2023-07-02,iTransformer,EV,50,69.504068
2023-07-02,iTransformer,EV,51,69.504068
2023-07-02,iTransformer,EV,52,68.556136
2023-07-02,iTransformer,EV,53,68.052
2023-07-02,iTransformer,EV,54,67.373616
2023-07-02,iTransformer,EV,55,69.504068
2023-07-02,iTransformer,EV,56,69.504068
2023-07-02,iTransformer,EV,57,69.504068
2023-07-02,iTransformer,EV,58,69.504068
2023-07-02,iTransformer,EV,59,69.504068
2023-07-02,iTransformer,EV,60,69.504068
2023-07-02,iTransformer,EV,61,69.504068
2023-07-02,iTransformer,EV,62,69.504068
2023-07-02,iTransformer,EV,63,69.504068
2023-07-02,iTransformer,EV,64,69.504068
2023-07-02,iTransformer,EV,65,29.831258
2023-07-02,iTransformer,EV,66,31.505715
2023-07-02,iTransformer,EV,67,31.505715
2023-07-02,iTransformer,EV,68,39.282515
2023-07-02,iTransformer,EV,69,39.282515
2023-07-02,iTransformer,EV,70,45.410953
2023-07-02,iTransformer,EV,71,45.410953
2023-07-02,iTransformer,EV,72,45.410953
2023-07-02,iTransformer,EV,73,39.6
2023-07-02,iTransformer,EV,74,35.748068
2023-07-02,iTransformer,EV,75,41.146745
2023-07-02,iTransformer,EV,76,39.6
2023-07-02,iTransformer,EV,77,33.0
2023-07-02,iTransformer,EV,78,38.664
2023-07-02,iTransformer,EV,79,29.904
2023-07-02,iTransformer,EV,80,26.4
2023-07-02,iTransformer,EV,81,32.264
2023-07-02,iTransformer,EV,82,26.4
2023-07-02,iTransformer,EV,83,19.8
2023-07-02,iTransformer,EV,84,19.8
2023-07-02,iTransformer,EV,85,47.392
2023-07-02,iTransformer,EV,86,39.6
2023-07-02,iTransformer,EV,87,43.752
2023-07-02,iTransformer,EV,88,26.4
2023-07-02,iTransformer,EV,89,17.376
2023-07-02,iTransformer,EV,90,19.8
2023-07-02,iTransformer,EV,91,13.2
2023-07-02,iTransformer,EV,92,13.2
2023-07-02,iTransformer,EV,93,5.304
2023-07-02,iTransformer,EV,94,6.6
2023-07-02,iTransformer,EV,95,0.0
2023-07-02,iTransformer,EV,96,0.0
2023-07-02,iTransformer,Charger,1,0.0
2023-07-02,iTransformer,Charger,2,0.0
2023-07-02,iTransformer,Charger,3,6.6
2023-07-02,iTransformer,Charger,4,9.14
2023-07-02,iTransformer,Charger,5,13.2
2023-07-02,iTransformer,Charger,6,13.2
2023-07-02,iTransformer,Charger,7,6.6
2023-07-02,iTransformer,Charger,8,13.2
2023-07-02,iTransformer,Charger,9,12.836
2023-07-02,iTransformer,Charger,10,13.2
2023-07-02,iTransformer,Charger,11,13.2
2023-07-02,iTransformer,Charger,12,13.2
2023-07-02,iTransformer,Charger,13,13.2
2023-07-02,iTransformer,Charger,14,13.2
2023-07-02,iTransformer,Charger,15,13.2
2023-07-02,iTransformer,Charger,16,13.2
2023-07-02,iTransformer,Charger,17,13.2
2023-07-02,iTransformer,Charger,18,13.2
2023-07-02,iTransformer,Charger,19,13.2
2023-07-02,iTransformer,Charger,20,13.2
2023-07-02,iTransformer,Charger,21,6.6
2023-07-02,iTransformer,Charger,22,6.6
2023-07-02,iTransformer,Charger,23,12.117629
2023-07-02,iTransformer,Charger,24,13.2
2023-07-02,iTransformer,Charger,25,24.448953
2023-07-02,iTransformer,Charger,26,27.482371
2023-07-02,iTransformer,Charger,27,24.825823
2023-07-02,iTransformer,Charger,28,33.714777
2023-07-02,iTransformer,Charger,29,36.663731
2023-07-02,iTransformer,Charger,30,26.985784
2023-07-02,iTransformer,Charger,31,40.971587
2023-07-02,iTransformer,Charger,32,40.971587
2023-07-02,iTransformer,Charger,33,42.843911
2023-07-02,iTransformer,Charger,34,46.498621
2023-07-02,iTransformer,Charger,35,46.498621
2023-07-02,iTransformer,Charger,36,46.498621
2023-07-02,iTransformer,Charger,37,47.045519
2023-07-02,iTransformer,Charger,38,51.238244
2023-07-02,iTransformer,Charger,39,51.238244
2023-07-02,iTransformer,Charger,40,51.238244
2023-07-02,iTransformer,Charger,41,51.238244
2023-07-02,iTransformer,Charger,42,53.85597
2023-07-02,iTransformer,Charger,43,56.65252
2023-07-02,iTransformer,Charger,44,56.65252
2023-07-02,iTransformer,Charger,45,57.988013
2023-07-02,iTransformer,Charger,46,57.988013
2023-07-02,iTransformer,Charger,47,57.988013
2023-07-02,iTransformer,Charger,48,57.988013
2023-07-02,iTransformer,Charger,49,57.988013
2023-07-02,iTransformer,Charger,50,57.988013
2023-07-02,iTransformer,Charger,51,57.988013
2023-07-02,iTransformer,Charger,52,57.988013
2023-07-02,iTransformer,Charger,53,57.988013
2023-07-02,iTransformer,Charger,54,57.988013
2023-07-02,iTransformer,Charger,55,57.988013
2023-07-02,iTransformer,Charger,56,57.988013
2023-07-02,iTransformer,Charger,57,57.988013
2023-07-02,iTransformer,Charger,58,57.988013
2023-07-02,iTransformer,Charger,59,57.988013
2023-07-02,iTransformer,Charger,60,57.988013
2023-07-02,iTransformer,Charger,61,57.988013
2023-07-02,iTransformer,Charger,62,57.988013
2023-07-02,iTransformer,Charger,63,57.988013
2023-07-02,iTransformer,Charger,64,57.988013
2023-07-02,iTransformer,Charger,65,26.218056
2023-07-02,iTransformer,Charger,66,26.218056
2023-07-02,iTransformer,Charger,67,26.218056
2023-07-02,iTransformer,Charger,68,33.994856
2023-07-02,iTransformer,Charger,69,33.994856
2023-07-02,iTransformer,Charger,70,40.123293
2023-07-02,iTransformer,Charger,71,40.123293
2023-07-02,iTransformer,Charger,72,40.123294
2023-07-02,iTransformer,Charger,73,33.0
2023-07-02,iTransformer,Charger,74,25.948561
2023-07-02,iTransformer,Charger,75,34.887197
2023-07-02,iTransformer,Charger,76,33.0
2023-07-02,iTransformer,Charger,77,33.0
2023-07-02,iTransformer,Charger,78,26.4
2023-07-02,iTransformer,Charger,79,26.4
2023-07-02,iTransformer,Charger,80,26.4
2023-07-02,iTransformer,Charger,81,24.4
2023-07-02,iTransformer,Charger,82,19.8
2023-07-02,iTransformer,Charger,83,13.2
2023-07-02,iTransformer,Charger,84,13.2
2023-07-02,iTransformer,Charger,85,35.604
2023-07-02,iTransformer,Charger,86,27.864
2023-07-02,iTransformer,Charger,87,33.0
2023-07-02,iTransformer,Charger,88,13.2
2023-07-02,iTransformer,Charger,89,13.2
2023-07-02,iTransformer,Charger,90,13.2
2023-07-02,iTransformer,Charger,91,13.2
2023-07-02,iTransformer,Charger,92,6.6
2023-07-02,iTransformer,Charger,93,5.304
2023-07-02,iTransformer,Charger,94,6.6
2023-07-02,iTransformer,Charger,95,0.0
2023-07-02,iTransformer,Charger,96,0.0
2023-07-03,Perfect,EV,1,0.0
2023-07-03,Perfect,EV,2,0.0
2023-07-03,Perfect,EV,3,6.6
2023-07-03,Perfect,EV,4,13.2
2023-07-03,Perfect,EV,5,13.2
2023-07-03,Perfect,EV,6,6.6
2023-07-03,Perfect,EV,7,13.2
2023-07-03,Perfect,EV,8,13.2
2023-07-03,Perfect,EV,9,6.6
2023-07-03,Perfect,EV,10,13.2
2023-07-03,Perfect,EV,11,13.2
2023-07-03,Perfect,EV,12,13.2
2023-07-03,Perfect,EV,13,13.2
2023-07-03,Perfect,EV,14,13.2
2023-07-03,Perfect,EV,15,6.6
2023-07-03,Perfect,EV,16,6.648
2023-07-03,Perfect,EV,17,13.2
2023-07-03,Perfect,EV,18,6.6
2023-07-03,Perfect,EV,19,6.6
2023-07-03,Perfect,EV,20,13.2
2023-07-03,Perfect,EV,21,6.6
2023-07-03,Perfect,EV,22,13.2
2023-07-03,Perfect,EV,23,13.2
2023-07-03,Perfect,EV,24,38.816
2023-07-03,Perfect,EV,25,45.388
2023-07-03,Perfect,EV,26,52.8
2023-07-03,Perfect,EV,27,79.2
2023-07-03,Perfect,EV,28,86.568
2023-07-03,Perfect,EV,29,125.4
2023-07-03,Perfect,EV,30,174.16787
2023-07-03,Perfect,EV,31,198.0
2023-07-03,Perfect,EV,32,210.31613
2023-07-03,Perfect,EV,33,241.21933
2023-07-03,Perfect,EV,34,241.21933
2023-07-03,Perfect,EV,35,243.89019
2023-07-03,Perfect,EV,36,243.89019
2023-07-03,Perfect,EV,37,243.89019
2023-07-03,Perfect,EV,38,243.89019
2023-07-03,Perfect,EV,39,243.89019
2023-07-03,Perfect,EV,40,243.89019
2023-07-03,Perfect,EV,41,243.89019
2023-07-03,Perfect,EV,42,243.89019
2023-07-03,Perfect,EV,43,243.89019
2023-07-03,Perfect,EV,44,244.61678
2023-07-03,Perfect,EV,45,244.61678
2023-07-03,Perfect,EV,46,245.24057
2023-07-03,Perfect,EV,47,245.24057
2023-07-03,Perfect,EV,48,245.24057
2023-07-03,Perfect,EV,49,245.24057
2023-07-03,Perfect,EV,50,245.24057
2023-07-03,Perfect,EV,51,245.24057
2023-07-03,Perfect,EV,52,245.24057
2023-07-03,Perfect,EV,53,245.24057
2023-07-03,Perfect,EV,54,245.24057
2023-07-03,Perfect,EV,55,245.24057
2023-07-03,Perfect,EV,56,245.24057
2023-07-03,Perfect,EV,57,245.24057
2023-07-03,Perfect,EV,58,245.24057
2023-07-03,Perfect,EV,59,245.24057
2023-07-03,Perfect,EV,60,245.24057
2023-07-03,Perfect,EV,61,245.24057
2023-07-03,Perfect,EV,62,245.24057
2023-07-03,Perfect,EV,63,245.24057
2023-07-03,Perfect,EV,64,245.24057
2023-07-03,Perfect,EV,65,49.734575
2023-07-03,Perfect,EV,66,49.734575
2023-07-03,Perfect,EV,67,49.734575
2023-07-03,Perfect,EV,68,49.734575
2023-07-03,Perfect,EV,69,49.734575
2023-07-03,Perfect,EV,70,49.734575
2023-07-03,Perfect,EV,71,49.734575
2023-07-03,Perfect,EV,72,49.734575
2023-07-03,Perfect,EV,73,49.734575
2023-07-03,Perfect,EV,74,49.734575
2023-07-03,Perfect,EV,75,49.734575
2023-07-03,Perfect,EV,76,49.734575
2023-07-03,Perfect,EV,77,49.734575
2023-07-03,Perfect,EV,78,49.734575
2023-07-03,Perfect,EV,79,49.734573
2023-07-03,Perfect,EV,80,49.734575
2023-07-03,Perfect,EV,81,35.504
2023-07-03,Perfect,EV,82,34.62
2023-07-03,Perfect,EV,83,38.148
2023-07-03,Perfect,EV,84,26.4
2023-07-03,Perfect,EV,85,52.8
2023-07-03,Perfect,EV,86,48.648
2023-07-03,Perfect,EV,87,27.192
2023-07-03,Perfect,EV,88,19.8
2023-07-03,Perfect,EV,89,1.188
2023-07-03,Perfect,EV,90,0.0
2023-07-03,Perfect,EV,91,6.6
2023-07-03,Perfect,EV,92,0.0
2023-07-03,Perfect,EV,93,6.6
2023-07-03,Perfect,EV,94,0.0
2023-07-03,Perfect,EV,95,0.0
2023-07-03,Perfect,EV,96,0.0
2023-07-03,Perfect,Charger,1,0.0
2023-07-03,Perfect,Charger,2,0.0
2023-07-03,Perfect,Charger,3,6.6
2023-07-03,Perfect,Charger,4,6.6
2023-07-03,Perfect,Charger,5,0.0
2023-07-03,Perfect,Charger,6,6.6
2023-07-03,Perfect,Charger,7,6.6
2023-07-03,Perfect,Charger,8,0.0
2023-07-03,Perfect,Charger,9,0.0
2023-07-03,Perfect,Charger,10,6.6
2023-07-03,Perfect,Charger,11,13.2
2023-07-03,Perfect,Charger,12,13.2
2023-07-03,Perfect,Charger,13,13.2
2023-07-03,Perfect,Charger,14,13.2
2023-07-03,Perfect,Charger,15,13.2
2023-07-03,Perfect,Charger,16,13.2
2023-07-03,Perfect,Charger,17,13.2
2023-07-03,Perfect,Charger,18,13.2
2023-07-03,Perfect,Charger,19,13.2
2023-07-03,Perfect,Charger,20,13.2
2023-07-03,Perfect,Charger,21,13.2
2023-07-03,Perfect,Charger,22,6.6
2023-07-03,Perfect,Charger,23,13.2
2023-07-03,Perfect,Charger,24,39.6
2023-07-03,Perfect,Charger,25,52.8
2023-07-03,Perfect,Charger,26,72.6
2023-07-03,Perfect,Charger,27,79.2
2023-07-03,Perfect,Charger,28,107.276
2023-07-03,Perfect,Charger,29,137.876
2023-07-03,Perfect,Charger,30,183.396
2023-07-03,Perfect,Charger,31,205.1
2023-07-03,Perfect,Charger,32,244.2
2023-07-03,Perfect,Charger,33,251.48081
2023-07-03,Perfect,Charger,34,251.48081
2023-07-03,Perfect,Charger,35,251.48081
2023-07-03,Perfect,Charger,36,251.48081
2023-07-03,Perfect,Charger,37,251.48081
2023-07-03,Perfect,Charger,38,251.48081
2023-07-03,Perfect,Charger,39,251.48081
2023-07-03,Perfect,Charger,40,251.48081
2023-07-03,Perfect,Charger,41,251.48081
2023-07-03,Perfect,Charger,42,251.48081
2023-07-03,Perfect,Charger,43,251.48081
2023-07-03,Perfect,Charger,44,251.48081
2023-07-03,Perfect,Charger,45,251.48081
2023-07-03,Perfect,Charger,46,251.48081
2023-07-03,Perfect,Charger,47,251.48081
2023-07-03,Perfect,Charger,48,251.48081
2023-07-03,Perfect,Charger,49,251.48081
2023-07-03,Perfect,Charger,50,251.48081
2023-07-03,Perfect,Charger,51,251.48081
2023-07-03,Perfect,Charger,52,251.48081
2023-07-03,Perfect,Charger,53,251.48081
2023-07-03,Perfect,Charger,54,251.48081
2023-07-03,Perfect,Charger,55,231.808
2023-07-03,Perfect,Charger,56,223.156
2023-07-03,Perfect,Charger,57,222.85838
2023-07-03,Perfect,Charger,58,188.516
2023-07-03,Perfect,Charger,59,189.67281
2023-07-03,Perfect,Charger,60,155.11669
2023-07-03,Perfect,Charger,61,158.164
2023-07-03,Perfect,Charger,62,135.40537
2023-07-03,Perfect,Charger,63,197.71285
2023-07-03,Perfect,Charger,64,160.44807
2023-07-03,Perfect,Charger,65,21.031636
2023-07-03,Perfect,Charger,66,21.031636
2023-07-03,Perfect,Charger,67,21.031636
2023-07-03,Perfect,Charger,68,21.031636
2023-07-03,Perfect,Charger,69,21.031636
2023-07-03,Perfect,Charger,70,21.031636
2023-07-03,Perfect,Charger,71,21.031636
2023-07-03,Perfect,Charger,72,13.2
2023-07-03,Perfect,Charger,73,19.8
2023-07-03,Perfect,Charger,74,19.8
2023-07-03,Perfect,Charger,75,19.324727
2023-07-03,Perfect,Charger,76,21.031636
2023-07-03,Perfect,Charger,77,13.2
2023-07-03,Perfect,Charger,78,21.031636
2023-07-03,Perfect,Charger,79,13.2
2023-07-03,Perfect,Charger,80,15.914546
2023-07-03,Perfect,Charger,81,0.0
2023-07-03,Perfect,Charger,82,5.148
2023-07-03,Perfect,Charger,83,6.6
2023-07-03,Perfect,Charger,84,6.6
2023-07-03,Perfect,Charger,85,15.288
2023-07-03,Perfect,Charger,86,16.004
2023-07-03,Perfect,Charger,87,6.6
2023-07-03,Perfect,Charger,88,6.6
2023-07-03,Perfect,Charger,89,0.0
2023-07-03,Perfect,Charger,90,0.0
2023-07-03,Perfect,Charger,91,0.0
2023-07-03,Perfect,Charger,92,0.0
2023-07-03,Perfect,Charger,93,0.0
2023-07-03,Perfect,Charger,94,0.0
2023-07-03,Perfect,Charger,95,0.0
2023-07-03,Perfect,Charger,96,0.0
2023-07-03,Noforecast,EV,1,0.0
2023-07-03,Noforecast,EV,2,0.0
2023-07-03,Noforecast,EV,3,2.9351111
2023-07-03,Noforecast,EV,4,6.4887542
2023-07-03,Noforecast,EV,5,6.4887542
2023-07-03,Noforecast,EV,6,6.4887542
2023-07-03,Noforecast,EV,7,6.4887542
2023-07-03,Noforecast,EV,8,6.4887542
2023-07-03,Noforecast,EV,9,6.4887542
2023-07-03,Noforecast,EV,10,6.4887542
2023-07-03,Noforecast,EV,11,6.4887542
2023-07-03,Noforecast,EV,12,6.4887542
2023-07-03,Noforecast,EV,13,6.4887542
2023-07-03,Noforecast,EV,14,6.4887542
2023-07-03,Noforecast,EV,15,6.4887542
2023-07-03,Noforecast,EV,16,6.4887542
2023-07-03,Noforecast,EV,17,6.4887542
2023-07-03,Noforecast,EV,18,6.4887542
2023-07-03,Noforecast,EV,19,6.4887542
2023-07-03,Noforecast,EV,20,6.4887542
2023-07-03,Noforecast,EV,21,6.4887542
2023-07-03,Noforecast,EV,22,6.4887542
2023-07-03,Noforecast,EV,23,6.4887542
2023-07-03,Noforecast,EV,24,15.577252
2023-07-03,Noforecast,EV,25,20.938944
2023-07-03,Noforecast,EV,26,27.217245
2023-07-03,Noforecast,EV,27,31.14586
2023-07-03,Noforecast,EV,28,34.0895
2023-07-03,Noforecast,EV,29,56.96279
2023-07-03,Noforecast,EV,30,78.488538
2023-07-03,Noforecast,EV,31,84.546538
2023-07-03,Noforecast,EV,32,88.50606
2023-07-03,Noforecast,EV,33,101.62695
2023-07-03,Noforecast,EV,34,118.6538
2023-07-03,Noforecast,EV,35,136.84794
2023-07-03,Noforecast,EV,36,144.56042
2023-07-03,Noforecast,EV,37,163.18372
2023-07-03,Noforecast,EV,38,176.75718
2023-07-03,Noforecast,EV,39,188.86898
2023-07-03,Noforecast,EV,40,206.33206
2023-07-03,Noforecast,EV,41,226.81073
2023-07-03,Noforecast,EV,42,229.45683
2023-07-03,Noforecast,EV,43,238.94677
2023-07-03,Noforecast,EV,44,252.80237
2023-07-03,Noforecast,EV,45,254.8157
2023-07-03,Noforecast,EV,46,254.8157
2023-07-03,Noforecast,EV,47,255.692
2023-07-03,Noforecast,EV,48,260.32174
2023-07-03,Noforecast,EV,49,260.32174
2023-07-03,Noforecast,EV,50,263.75241
2023-07-03,Noforecast,EV,51,263.75241
2023-07-03,Noforecast,EV,52,263.75241
2023-07-03,Noforecast,EV,53,263.75241
2023-07-03,Noforecast,EV,54,263.75241
2023-07-03,Noforecast,EV,55,263.75241
2023-07-03,Noforecast,EV,56,269.85333
2023-07-03,Noforecast,EV,57,283.45146
2023-07-03,Noforecast,EV,58,283.45146
2023-07-03,Noforecast,EV,59,283.45146
2023-07-03,Noforecast,EV,60,283.45146
2023-07-03,Noforecast,EV,61,283.45146
2023-07-03,Noforecast,EV,62,283.45146
2023-07-03,Noforecast,EV,63,283.45146
2023-07-03,Noforecast,EV,64,283.45146
2023-07-03,Noforecast,EV,65,125.84583
2023-07-03,Noforecast,EV,66,129.47703
2023-07-03,Noforecast,EV,67,140.31603
2023-07-03,Noforecast,EV,68,144.28936
2023-07-03,Noforecast,EV,69,144.28936
2023-07-03,Noforecast,EV,70,144.28936
2023-07-03,Noforecast,EV,71,120.172
2023-07-03,Noforecast,EV,72,106.884
2023-07-03,Noforecast,EV,73,112.2
2023-07-03,Noforecast,EV,74,105.6
2023-07-03,Noforecast,EV,75,99.0
2023-07-03,Noforecast,EV,76,85.8
2023-07-03,Noforecast,EV,77,67.62
2023-07-03,Noforecast,EV,78,81.032
2023-07-03,Noforecast,EV,79,58.52
2023-07-03,Noforecast,EV,80,63.236
2023-07-03,Noforecast,EV,81,37.688
2023-07-03,Noforecast,EV,82,26.4
2023-07-03,Noforecast,EV,83,18.348
2023-07-03,Noforecast,EV,84,19.8
2023-07-03,Noforecast,EV,85,52.8
2023-07-03,Noforecast,EV,86,48.648
2023-07-03,Noforecast,EV,87,27.192
2023-07-03,Noforecast,EV,88,19.8
2023-07-03,Noforecast,EV,89,1.188
2023-07-03,Noforecast,EV,90,0.0
2023-07-03,Noforecast,EV,91,6.6
2023-07-03,Noforecast,EV,92,0.0
2023-07-03,Noforecast,EV,93,6.6
2023-07-03,Noforecast,EV,94,0.0
2023-07-03,Noforecast,EV,95,0.0
2023-07-03,Noforecast,EV,96,0.0
2023-07-03,Noforecast,Charger,1,0.0
2023-07-03,Noforecast,Charger,2,0.0
2023-07-03,Noforecast,Charger,3,2.9351111
2023-07-03,Noforecast,Charger,4,6.4887542
2023-07-03,Noforecast,Charger,5,6.4887542
2023-07-03,Noforecast,Charger,6,6.4887542
2023-07-03,Noforecast,Charger,7,6.4887542
2023-07-03,Noforecast,Charger,8,6.4887542
2023-07-03,Noforecast,Charger,9,6.4887542
2023-07-03,Noforecast,Charger,10,6.4887542
2023-07-03,Noforecast,Charger,11,6.4887542
2023-07-03,Noforecast,Charger,12,6.4887542
2023-07-03,Noforecast,Charger,13,6.4887542
2023-07-03,Noforecast,Charger,14,6.4887542
2023-07-03,Noforecast,Charger,15,6.4887542
2023-07-03,Noforecast,Charger,16,6.4887542
2023-07-03,Noforecast,Charger,17,6.4887542
2023-07-03,Noforecast,Charger,18,6.4887542
2023-07-03,Noforecast,Charger,19,6.4887542
2023-07-03,Noforecast,Charger,20,6.4887542
2023-07-03,Noforecast,Charger,21,6.4887542
2023-07-03,Noforecast,Charger,22,6.4887542
2023-07-03,Noforecast,Charger,23,6.4887542
2023-07-03,Noforecast,Charger,24,15.577252
2023-07-03,Noforecast,Charger,25,20.938944
2023-07-03,Noforecast,Charger,26,27.217245
2023-07-03,Noforecast,Charger,27,31.14586
2023-07-03,Noforecast,Charger,28,34.0895
2023-07-03,Noforecast,Charger,29,56.96279
2023-07-03,Noforecast,Charger,30,78.488538
2023-07-03,Noforecast,Charger,31,84.546538
2023-07-03,Noforecast,Charger,32,88.50606
2023-07-03,Noforecast,Charger,33,101.62695
2023-07-03,Noforecast,Charger,34,118.6538
2023-07-03,Noforecast,Charger,35,136.84794
2023-07-03,Noforecast,Charger,36,144.56042
2023-07-03,Noforecast,Charger,37,160.52603
2023-07-03,Noforecast,Charger,38,173.14981
2023-07-03,Noforecast,Charger,39,184.95191
2023-07-03,Noforecast,Charger,40,198.99776
2023-07-03,Noforecast,Charger,41,219.85516
2023-07-03,Noforecast,Charger,42,222.70216
2023-07-03,Noforecast,Charger,43,230.66883
2023-07-03,Noforecast,Charger,44,244.52443
2023-07-03,Noforecast,Charger,45,246.53776
2023-07-03,Noforecast,Charger,46,246.89221
2023-07-03,Noforecast,Charger,47,251.00288
2023-07-03,Noforecast,Charger,48,251.00288
2023-07-03,Noforecast,Charger,49,251.00288
2023-07-03,Noforecast,Charger,50,251.49621
2023-07-03,Noforecast,Charger,51,251.49621
2023-07-03,Noforecast,Charger,52,251.49621
2023-07-03,Noforecast,Charger,53,251.49621
2023-07-03,Noforecast,Charger,54,251.49621
2023-07-03,Noforecast,Charger,55,251.49621
2023-07-03,Noforecast,Charger,56,251.49621
2023-07-03,Noforecast,Charger,57,251.49621
2023-07-03,Noforecast,Charger,58,251.49621
2023-07-03,Noforecast,Charger,59,251.49621
2023-07-03,Noforecast,Charger,60,251.49621
2023-07-03,Noforecast,Charger,61,251.49621
2023-07-03,Noforecast,Charger,62,251.49621
2023-07-03,Noforecast,Charger,63,251.49621
2023-07-03,Noforecast,Charger,64,251.49621
2023-07-03,Noforecast,Charger,65,55.192421
2023-07-03,Noforecast,Charger,66,58.868421
2023-07-03,Noforecast,Charger,67,65.000421
2023-07-03,Noforecast,Charger,68,65.000421
2023-07-03,Noforecast,Charger,69,65.000421
2023-07-03,Noforecast,Charger,70,65.000421
2023-07-03,Noforecast,Charger,71,65.000421
2023-07-03,Noforecast,Charger,72,65.000421
2023-07-03,Noforecast,Charger,73,65.000421
2023-07-03,Noforecast,Charger,74,55.564
2023-07-03,Noforecast,Charger,75,46.772
2023-07-03,Noforecast,Charger,76,51.97432
2023-07-03,Noforecast,Charger,77,46.2
2023-07-03,Noforecast,Charger,78,52.8
2023-07-03,Noforecast,Charger,79,38.496
2023-07-03,Noforecast,Charger,80,33.0
2023-07-03,Noforecast,Charger,81,26.4
2023-07-03,Noforecast,Charger,82,13.932
2023-07-03,Noforecast,Charger,83,19.8
2023-07-03,Noforecast,Charger,84,6.6
2023-07-03,Noforecast,Charger,85,19.8
2023-07-03,Noforecast,Charger,86,26.068
2023-07-03,Noforecast,Charger,87,13.2
2023-07-03,Noforecast,Charger,88,6.6
2023-07-03,Noforecast,Charger,89,0.0
2023-07-03,Noforecast,Charger,90,0.0
2023-07-03,Noforecast,Charger,91,0.0
2023-07-03,Noforecast,Charger,92,0.0
2023-07-03,Noforecast,Charger,93,0.0
2023-07-03,Noforecast,Charger,94,0.0
2023-07-03,Noforecast,Charger,95,0.0
2023-07-03,Noforecast,Charger,96,0.0
2023-07-03,Persistence,EV,1,0.0
2023-07-03,Persistence,EV,2,0.0
2023-07-03,Persistence,EV,3,6.6
2023-07-03,Persistence,EV,4,13.2
2023-07-03,Persistence,EV,5,13.2
2023-07-03,Persistence,EV,6,13.2
2023-07-03,Persistence,EV,7,13.2
2023-07-03,Persistence,EV,8,13.2
2023-07-03,Persistence,EV,9,13.2
