date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-03,EV,DLinear,80,5.334000110626221,5.334000110626221,0.0625,11.948439598083496,44.455440521240234,21.182331085205078,21.182331085205078,1.3966503143310547,20260730
2023-07-03,EV,DLinear,84,5.334000110626221,5.334000110626221,0.0,0.359890341758728,26.556407928466797,21.182331085205078,21.182331085205078,0.0,20260730
2023-07-03,EV,DLinear,96,5.334000110626221,5.334000110626221,0.0,-4.702206134796143,47.06686782836914,21.182331085205078,21.182331085205078,0.013992119580507278,20260730
2023-07-04,EV,DLinear,32,0.0,0.0,0.0,4.818694114685059,7.498680591583252,0.0,0.0,0.0,20260730
2023-07-04,EV,DLinear,48,0.0,0.0,0.0,5.650207042694092,24.03411102294922,5.224609375,23.612239837646484,1.8750659227371216,20260730
2023-07-04,EV,DLinear,64,0.0,0.0,0.0,44.907711029052734,44.40443420410156,35.57383346557617,35.57383346557617,1.9795564413070679,20260730
2023-07-04,EV,DLinear,80,0.0,0.0,0.0,21.27843475341797,46.105430603027344,36.0814094543457,36.43724822998047,0.7706321477890015,20260730
2023-07-04,EV,DLinear,84,0.0,0.0,0.0,1.6436948776245117,12.297398567199707,36.22521209716797,36.43724822998047,0.05173635855317116,20260730
2023-07-04,EV,DLinear,96,0.0,0.0,0.0,17.187429428100586,55.68708419799805,36.43724822998047,36.43724822998047,0.010708901099860668,20260730
2023-07-05,EV,DLinear,32,0.0,0.0,0.0,4.076603412628174,4.581120014190674,0.0,0.0,0.0,20260730
2023-07-05,EV,DLinear,48,0.0,6.039000034332275,0.875,5.222074031829834,35.910316467285156,5.680842399597168,34.0130615234375,1.6045260429382324,20260730
2023-07-05,EV,DLinear,64,6.039000034332275,6.039000034332275,0.9375,44.30859375,44.94021224975586,42.288673400878906,43.086307525634766,1.7215607166290283,20260730
2023-07-05,EV,DLinear,80,6.039000034332275,6.039000034332275,0.0,33.04729461669922,36.857147216796875,43.70835494995117,44.203147888183594,0.5403321385383606,20260730
2023-07-05,EV,DLinear,84,6.039000034332275,6.039000034332275,0.0,12.837337493896484,13.072482109069824,43.70835494995117,44.203147888183594,0.13717998564243317,20260730
2023-07-05,EV,DLinear,96,6.039000034332275,6.039000034332275,0.0,43.02742385864258,46.017642974853516,44.52254104614258,44.52254104614258,0.06106049194931984,20260730
2023-07-06,EV,DLinear,32,0.0,0.0,0.0,2.9377269744873047,5.543710231781006,0.0,0.0,0.0,20260730
