date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-12,EV,FeasibleITransformer,96,13.889999389648438,13.889999389648438,0.0,106.82109832763672,106.82109832763672,106.82109832763672,106.82109832763672,0.6503140330314636,20260731
2023-07-13,EV,FeasibleITransformer,32,0.0,3.299999952316284,0.0625,0.6976880431175232,5.91530179977417,0.6976880431175232,5.91530179977417,0.5709435939788818,20260731
2023-07-13,EV,FeasibleITransformer,48,35.59600067138672,37.24599838256836,1.625,15.662116050720215,58.86014175415039,15.662116050720215,58.86014175415039,3.6516854763031006,20260731
2023-07-13,EV,FeasibleITransformer,64,45.459999084472656,45.459999084472656,1.0625,44.842350006103516,60.9593620300293,44.842350006103516,60.9593620300293,5.882925033569336,20260731
2023-07-13,EV,FeasibleITransformer,80,45.459999084472656,45.459999084472656,0.0,79.72200775146484,79.93951416015625,79.72200775146484,79.93951416015625,2.450777053833008,20260731
2023-07-13,EV,FeasibleITransformer,84,45.459999084472656,45.459999084472656,0.0,89.64806365966797,89.70071411132812,89.64806365966797,89.70071411132812,1.533959150314331,20260731
2023-07-13,EV,FeasibleITransformer,96,45.459999084472656,45.459999084472656,0.0,102.17942810058594,102.17942810058594,102.17942810058594,102.17942810058594,0.635316789150238,20260731
2023-07-14,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.5455729961395264,7.373561382293701,0.5455729961395264,7.373561382293701,0.541573166847229,20260731
2023-07-14,EV,FeasibleITransformer,48,0.0,0.0,0.0,9.80042552947998,44.680850982666016,9.80042552947998,44.680850982666016,3.1744282245635986,20260731
2023-07-14,EV,FeasibleITransformer,64,12.180000305175781,12.180000305175781,0.5,44.78766632080078,48.160980224609375,44.78766632080078,48.160980224609375,4.980190277099609,20260731
2023-07-14,EV,FeasibleITransformer,80,35.163002014160156,38.58000183105469,1.0,72.02544403076172,72.1321029663086,72.02544403076172,72.1321029663086,2.6986382007598877,20260731
2023-07-14,EV,FeasibleITransformer,84,41.76300048828125,41.76300048828125,1.0,79.8293685913086,79.8543472290039,79.8293685913086,79.8543472290039,1.2306770086288452,20260731
2023-07-14,EV,FeasibleITransformer,96,41.76300048828125,41.76300048828125,0.0,92.65057373046875,92.65057373046875,92.65057373046875,92.65057373046875,0.6521199345588684,20260731
2023-07-15,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.5602728128433228,6.034826755523682,0.5602728128433228,6.034826755523682,0.4900226593017578,20260731
2023-07-15,EV,FeasibleITransformer,48,0.0,0.0,0.0,8.000874519348145,35.87947463989258,8.000874519348145,35.87947463989258,2.8765506744384766,20260731
2023-07-15,EV,FeasibleITransformer,64,0.0,0.0,0.0,38.25759506225586,38.75864028930664,38.25759506225586,38.75864028930664,3.8044211864471436,20260731
2023-07-15,EV,FeasibleITransformer,80,0.0,0.0,0.0,56.08115768432617,56.16303634643555,56.08115768432617,56.16303634643555,2.6657042503356934,20260731
2023-07-15,EV,FeasibleITransformer,84,0.0,0.0,0.0,63.718143463134766,63.78351974487305,63.718143463134766,63.78351974487305,1.2432783842086792,20260731
2023-07-15,EV,FeasibleITransformer,96,0.0,0.0,0.0,77.64878845214844,77.64878845214844,77.64878845214844,77.64878845214844,0.7219622731208801,20260731
2023-07-16,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.8564296960830688,4.417745590209961,0.8564296960830688,4.417745590209961,0.5080167055130005,20260731
2023-07-16,EV,FeasibleITransformer,48,0.0,0.0,0.0,10.877021789550781,38.878074645996094,10.877021789550781,38.878074645996094,3.006415605545044,20260731
2023-07-16,EV,FeasibleITransformer,64,0.0,0.0,0.0,35.56669616699219,40.41001510620117,35.56669616699219,40.41001510620117,3.289684295654297,20260731
2023-07-16,EV,FeasibleITransformer,80,0.0,0.0,0.0,50.16426467895508,50.632530212402344,50.16426467895508,50.632530212402344,2.632520914077759,20260731
2023-07-16,EV,FeasibleITransformer,84,0.0,0.0,0.0,58.991065979003906,59.022220611572266,58.991065979003906,59.022220611572266,1.4020280838012695,20260731
2023-07-16,EV,FeasibleITransformer,96,0.0,0.0,0.0,72.6423568725586,72.6423568725586,72.6423568725586,72.6423568725586,0.6953393220901489,20260731
2023-07-17,EV,FeasibleITransformer,32,0.0,3.299999952316284,0.0625,1.2122550010681152,2.994703769683838,1.2122550010681152,2.994703769683838,0.5343161225318909,20260731
2023-07-17,EV,FeasibleITransformer,48,15.423999786376953,28.35300064086914,1.8125,17.623228073120117,52.39672088623047,17.623228073120117,52.39672088623047,3.60491943359375,20260731
2023-07-17,EV,FeasibleITransformer,64,27.84600067138672,32.79600143432617,1.5,38.277828216552734,53.68101119995117,38.277828216552734,53.68101119995117,3.637075662612915,20260731
2023-07-17,EV,FeasibleITransformer,80,32.79600143432617,32.79600143432617,0.1875,58.34950256347656,58.65572738647461,58.34950256347656,58.65572738647461,2.677351713180542,20260731
2023-07-17,EV,FeasibleITransformer,84,32.79600143432617,32.79600143432617,0.0,68.2984390258789,68.40670776367188,68.2984390258789,68.40670776367188,1.564928650856018,20260731
2023-07-17,EV,FeasibleITransformer,96,32.79600143432617,32.79600143432617,0.0,81.82687377929688,81.82687377929688,81.82687377929688,81.82687377929688,0.6884171366691589,20260731
